tiempo,valor,unidad,codigo_indicador,nombre_indicador,codigo_region,nombre_region,fuente
2004,0.803921647747618,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2005,0.803800192161442,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2006,0.796432730949102,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2007,0.729672399984083,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2008,0.679922680042729,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2009,0.716957702016136,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2010,0.754308990105961,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2011,0.718413898653317,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2012,0.778338120416812,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2013,0.752945122701996,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2014,0.752728196932603,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2015,0.901296423367096,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2016,0.903421436257263,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2017,0.885205508269372,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2018,0.846772667108111,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2019,0.893276257067409,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2020,0.875506396987998,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2021,0.84549413889045,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2022,0.949623753156941,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2023,0.924839558470698,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
2024,0.923889546117607,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAF,Isla de San Martín (parte francesa),CEPAL
1960,5.06049000406049,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1961,5.06049000406049,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1962,5.06049000406049,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1963,5.06049000406049,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1964,5.06049000406049,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1965,5.06049000406049,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1966,5.06049000406049,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1967,5.06049000406049,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1968,5.06049000406049,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1969,5.06049000406049,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1970,5.06049000406049,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1971,5.04995885361156,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1972,4.59248032014095,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1973,4.10692083233334,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1974,4.36976666566667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1975,4.052487499,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1976,4.419312499,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1977,4.50334583233333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1978,4.16667083233333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1979,3.89913416566667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1980,3.93664583233334,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1981,5.17229583233333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1982,6.023022499,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1983,7.11132333233333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1984,8.81053583275,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1985,10.0624941664167,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1986,9.10444166641667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1987,8.359225,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1988,8.20915,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1989,8.48817,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1990,8.24234166666666,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1991,8.70655,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1992,8.537875,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1993,9.29870916666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1994,9.202715,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1995,8.54023583333334,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1996,8.71587583333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1997,9.52710666666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1998,9.60441583333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1999,9.80441916666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2000,10.6256361666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2001,11.302975,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2002,11.0205833333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2003,9.57438333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2004,8.86801666666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2005,8.86500833333334,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2006,8.79558333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2007,8.19233333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2008,7.750325,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2009,8.0571,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2010,8.41715833333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2011,8.089875,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2012,8.62844458333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2013,8.4055039167443,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2014,8.40633668826152,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2015,9.76434827950111,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2016,9.8074760315025,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2017,9.6919978888289,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2018,9.38610242091972,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2019,9.61707609950743,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2020,9.49684732221969,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2021,8.98848402414138,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2022,10.1606602430359,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2023,10.1314260970897,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
2024,9.94235921679198,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MAR,Marruecos,CEPAL
1960,4.93706000393706,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1961,4.93706000393706,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1962,4.93706000393706,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1963,4.93706000393706,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1964,4.93706000393706,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1965,4.93706000393706,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1966,4.93706000393706,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1967,4.93706000393706,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1968,4.93706000393706,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1969,5.1941975041942,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1970,5.55419000455419,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1971,5.54060135472093,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1972,5.04454451564062,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1973,4.45277967399083,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1974,4.80961847285583,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1975,4.28779951537657,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1976,4.8028783632131,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1977,4.90517332253217,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1978,4.51309999933333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1979,4.25441666608333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1980,4.22557499908333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1981,5.43460833258333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1982,6.57209999908333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1983,7.62129166575,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1984,8.73909999958333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1985,8.98522499975,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1986,6.92609166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1987,6.01070833333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1988,5.95694166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1989,6.38014166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1990,5.445275,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1991,5.64211666666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1992,5.29381583333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1993,5.66323,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1994,5.552045,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1995,4.9914825,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1996,5.1155225,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1997,5.83669166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1998,5.89951566666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1999,0.938283072395283,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2000,1.08270508132602,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2001,1.11653308564462,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2002,1.05755899623965,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2003,0.88404792718493,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2004,0.803921647747618,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2005,0.803800192161442,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2006,0.796432730949102,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2007,0.729672399984083,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2008,0.679922680042729,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2009,0.716957702016136,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2010,0.754308990105961,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2011,0.718413898653317,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2012,0.778338120416812,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2013,0.752945122701996,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2014,0.752728196932603,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2015,0.901296423367096,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2016,0.903421436257263,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2017,0.885205508269372,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2018,0.846772667108111,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2019,0.893276257067409,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2020,0.875506396987998,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2021,0.84549413889045,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2022,0.949623753156941,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2023,0.924839558470698,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
2024,0.923889546117607,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MCO,Mónaco,CEPAL
1995,4.4958,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
1996,4.60448333333334,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
1997,4.62358333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
1998,5.3707,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
1999,10.5158083333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2000,12.4342166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2001,12.8651416666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2002,13.5704975,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2003,13.9448833333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2004,12.3297166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2005,12.599625,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2006,13.1310583333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2007,12.1399449731183,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2008,10.3920436827957,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2009,11.1095754339478,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2010,12.3692609613415,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2011,11.7386124865591,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2012,12.1114368159066,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2013,12.5867562314388,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2014,14.0356300499232,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2015,18.8184751452893,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2016,19.923827563342,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2017,18.4990348873528,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2018,16.8020517223502,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2019,17.5734688664875,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2020,17.3218352091831,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2021,17.6804661418331,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2022,18.8971896198157,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2023,18.1639377592166,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
2024,17.791907688172,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDA,República de Moldova,CEPAL
1960,49.3706000495261,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1961,49.3706000495261,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1962,49.3706000495261,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1963,49.3706000495261,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1964,49.3706000495261,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1965,49.3706000495261,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1966,49.3706000495261,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1967,49.3706000495261,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1968,49.3706000495261,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1969,51.9419750520327,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1970,55.5419000555419,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1971,55.4263250500801,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1972,50.4053333316666,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1973,44.5776666666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1974,48.14075,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1975,42.8624166633333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1976,47.7899166633333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1977,49.1357499925,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1978,45.1309999933333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1979,42.5441666608333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1980,42.2557499908333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1981,54.3460833258333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1982,69.9471666641667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1983,86.0898333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1984,115.3285,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1985,132.4955,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1986,135.268166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1987,213.842666666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1988,281.421333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1989,320.6875,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1990,298.829333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1991,367.072,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1992,372.793333333334,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1993,382.7565,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1994,613.467166666666,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1995,853.126333333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1996,812.250333333334,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1997,1018.17716666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1998,1088.27966666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1999,1256.755,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2000,1353.49616666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2001,1317.69883333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2002,1366.39116666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2003,1238.32766666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2004,1868.85783333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2005,2003.02583333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2006,2142.30166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2007,1873.87666666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2008,1708.37083333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2009,1956.20583333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2010,2089.95,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2011,2025.1175,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2012,2194.96666666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2013,2206.91416666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2014,2414.81166666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2015,2933.50833333333,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2016,3176.53916666667,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2017,3116.11,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2018,3334.75225490196,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2019,3618.32185816072,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2020,3787.75405817574,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2021,3829.97784932976,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2022,4096.11618374535,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2023,4429.57921419022,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
2024,4525.42472099152,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDG,Madagascar,CEPAL
1960,4.7619000037619,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1961,4.7619000037619,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1962,4.7619000037619,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1963,4.7619000037619,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
1964,4.7619000037619,UMN,PA.NUS.FCRF,Tasa de cambio oficial,MDV,Maldivas,CEPAL
